hpi_0	hpi_0_5	hpi_1	hpi_2	hpi_4	log2_fold_change_4hpi	log10_abundance_4hpi	hsf1_target
CFP	12.8376901459506	15.0286619793791	25.1388728697563	20.2191757954411	37.0310351592786	1.52834923368996	1.33852637081808	unknown
HNRNPH2	699.893783570035	944.769750460991	1030.53732779471	1218.15398647365	1652.8063640282	1.23970981508358	3.03162705627308	unknown
TAS2R5	4.27077248944349	4.41304476085532	2.09861220939751	9.18674160269305	39.7719536099508	3.21918247890736	1.11504168034791	unknown
EMR2	132.772726951486	191.069118713691	252.400804579119	291.432373934856	304.271158084573	1.1963987560958	2.30318483128053	unknown
UQCR11	20.5478239637253	7.06697792361908	10.4768326686981	12.8642258100034	42.5128729235535	1.04891413726426	1.47064314549887	unknown
GFER	85.655414769816	81.3755939046354	141.388058070142	199.495705189715	179.559068386555	1.06784216086457	2.09348108294072	unknown
TUBA4A	220.153919124577	419.302410002021	424.156375943281	727.2121803552	770.228440716349	1.80677386869435	2.61467298599469	unknown
AAMP	611.655916036701	529.880554230538	704.8301151947	1143.68528556496	1539.05796691227	1.33125536482734	2.98688107900896	unknown
RBM48	291.258221152714	292.801012599046	346.656910735999	427.498642890617	822.30601988735	1.49737661817855	2.68965583118832	unknown
LIF	88.2254500998824	142.414733877557	161.286569110121	239.02847284402	201.486468010139	1.19141615913633	2.12491988328773	unknown
PODXL	1705.6341361718	2366.36236758409	2788.93736053954	3611.26544826446	4081.26612155316	1.25870856824335	3.42134039672422	unknown
MTX2	207.303743972848	250.339004874073	353.987941224583	330.045774642235	422.130939787412	1.02594440225631	2.47102716514523	unknown
PSMG2	13.6943732081122	21.2210540021431	8.38226097330789	25.7353822315591	39.7719536099508	1.53816819412697	1.36805954177718	unknown
DLL4	9.41094991653211	15.9132901401507	15.7132713222784	24.8160146838064	34.2901177748557	1.86538060218814	1.2544012194767	unknown
USP6	40.2514498125598	30.9519431186859	30.3753205666836	31.2515864646857	97.3313288255319	1.27386350329363	1.79651709022746	unknown
MRM1	20.5478239637253	20.3364271462341	26.1861623257359	49.638927302501	49.3651740509847	1.26450799475805	1.50309325449213	unknown
NEDD8	315.245214487739	258.30063133524	577.06072638513	628.839945729995	726.373637238187	1.20423737269021	2.67990428812073	unknown
CHRNA10	11.9810064458594	7.95161466362646	18.855137526595	23.8966470708783	38.4014942653796	1.6804133451025	1.33142071281484	unknown
DOHH	73.6619162336594	65.45233860045	104.732906502451	194.898871727806	217.932018025844	1.56488733620303	2.1027820263746	unknown
FAM108A1	17.9777820079562	33.6058207400378	39.8009281640168	63.4294301848049	67.1811683047368	1.90184184409781	1.54099183106776	unknown
GNL3L	311.818501156788	275.993134559957	349.798780945268	513.919110821472	674.296058157478	1.11267563375544	2.66137625025551	unknown
ELOF1	47.104880169367	56.6060850288418	98.4491663077526	111.236501649896	134.333808985976	1.5118740072947	1.90062561625516	unknown
LSM7	43.6781651366877	54.8368342353373	86.928976042123	117.672068700942	112.406412503239	1.36374018314383	1.84552773663882	unknown
ACTN4	960.323994305816	1331.35094142145	1729.0798064959	2428.95990095678	1928.26934989694	1.00571345837528	3.13379273913018	unknown
OSBPL2	161.899791389619	222.915624782108	255.542674779178	262.932006698372	330.309946854853	1.02871928845731	2.36408397063047	unknown
EIF2S3	9709.579712434	9038.20525156096	6165.40055663019	17772.2703814241	20618.6385307231	1.08646831945339	4.15073020824918	unknown
MED18	61.668416924205	45.105954189406	70.172335969742	93.7685337276254	153.520282169954	1.31582555150858	1.9881142799279	unknown
AKAP12	539.694936635753	1245.54230179487	1563.60797494664	1565.67459067159	1348.56366337186	1.3212075730683	2.93100989857265	unknown
ULBP3	2.5573153360759	9.72088231882211	14.665982953023	13.7835954779083	20.5855613133657	3.00893081591049	0.860673498314059	unknown
MRPS25	1430.6403942321	1443.69833556349	1612.83060838165	2072.24563005475	3106.86720053187	1.1187994946269	3.32392658672496	unknown
SLC6A6	268.127906103885	459.995167102612	790.707901139007	1151.04021898823	1221.11064019974	2.18720063891124	2.75754851607822	unknown
GFPT2	29.9713011133774	68.1062145680998	64.9358860624703	81.8167659453254	69.9220913849429	1.22216662135378	1.66066000329952	unknown
AOC3	18.8344628641645	16.7979179966568	25.1388728697563	28.4934845453864	69.9220913849429	1.89237344683128	1.55978382441579	unknown
AOC2	24.8312240964774	30.0673171615586	25.1388728697563	34.0096880836025	65.8107068313872	1.40616693371122	1.60664734232981	unknown
DNAJB1	306.678431158805	378.609652861523	519.459772434075	826.503781626275	2979.4141771211	3.28023008095503	2.98040705644064	yes
SERPINF1	11.9810064458594	15.9132901401507	20.9497156447852	24.8160146838064	28.8082873966101	1.26573479271954	1.26900537140195	unknown
SEC61G	129.346013445689	254.762130686667	293.245117212757	263.851373384211	291.936995043103	1.17442145501243	2.28852109068801	unknown
GPS2	35.1113760966697	46.8752052102233	58.6521462808512	61.5906965368519	109.665488094055	1.64309913368974	1.792758913357	unknown
IGHMBP2	100.218948064365	145.068609441092	162.333859167238	266.609473441381	233.00710571329	1.21721865164445	2.18415950262607	unknown
TOE1	163.613148105347	285.724011322049	306.85988810382	345.675008245798	370.053361556323	1.17744463256885	2.39104127736615	unknown
USPL1	149.049615971383	162.761113104516	174.901339867663	177.430904537428	344.014572582269	1.20667702109982	2.35495385061846	yes
DCLK1	14.5510557391654	34.4904465409639	38.7536383585701	74.4618317710988	61.6993227136055	2.08413082228371	1.47658745052026	unknown
STARD13	47.104880169367	48.6444561793234	85.8816860251123	155.366103773917	190.522768133439	2.01601497601765	1.97650639306951	unknown
ATP13A3	5528.13281572131	6691.29472773199	9508.3504704333	11325.6712390072	16005.6613590055	1.53371810812022	3.97342604631809	unknown
MICAL2	163.613148105347	141.530108688778	142.435348122436	271.20630686888	463.244817536275	1.50148614720627	2.43981438523927	unknown
MED6	324.668676143805	567.919435805696	486.993780215229	547.935677964226	693.482534653938	1.09489134784581	2.67623795900048	unknown
IRAK2	95.0788775522489	241.492753242199	482.804619929435	692.276246567502	204.227392997154	1.10297961087008	2.14409901978886	unknown
PPHLN1	629.64616087861	765.190844727141	800.133511792247	975.441183492957	1414.34586890051	1.16752174750631	2.97482609298877	unknown
FST	91.652163842127	91.106471701945	128.820577469067	163.640404076113	200.116005519179	1.12659571306621	2.13171227411149	unknown
EMP1	472.874027128493	690.88233197638	916.382709859097	967.166883390198	1710.36579390259	1.85477709733741	2.95391723158674	unknown
DHX34	184.173428594455	227.338750610425	230.407713193711	430.256742932506	420.76047719843	1.1919342627027	2.44463095601952	unknown
COL4A2	20.5478239637253	18.5671729641274	13.618694833249	47.8001934677801	63.0697840325675	1.61796337398573	1.55629359013029	unknown
ETS1	293.828256155071	386.571279262313	547.736604371638	780.535447707789	612.625240912617	1.06003166884592	2.62764422196724	unknown
TMEM2	438.606894014769	517.495802086257	555.067634874639	719.857246926565	890.82915043039	1.02222027948678	2.79593493677828	unknown
NT5E	125.062621547177	263.608382305726	231.455003259026	308.900340929371	465.985742724467	1.89763515065908	2.38275007865454	unknown
ATP5G2	809.548609175523	837.730107153106	1575.12816575053	2019.84172943121	1754.22059761977	1.11564056713321	3.07616356853624	unknown
AVIL	57.3850240349651	45.9905797066472	33.5171895778889	47.8001934677801	130.222422007447	1.18223169046846	1.93674216820336	unknown
RDH5	9.41094991653211	7.06697792361908	4.19313853998422	12.8642258100034	20.5855613133657	1.12922053038318	1.14359808786497	unknown
LTV1	221.867275808852	458.225916794576	385.406643328923	374.175375386634	444.05834123535	1.00105233934658	2.49676664161752	unknown
MPHOSPH6	71.091880745665	118.529853580042	101.591036401337	137.898136388841	149.408894984435	1.07150933362147	2.01309822872857	unknown
KIAA1614	10.2676365403878	8.83624928638515	24.0915834660696	31.2515864646857	35.660576318679	1.79622588627991	1.2818294222487	unknown
SERPINE2	35.1113760966697	35.3750723099323	57.6048563310605	91.9298002390534	209.70924299064	2.57838000498259	1.93353271167194	unknown
DNAJB2	204.73370893799	173.376615238425	247.164354246797	372.336642023352	513.951933599856	1.32788478198882	2.51105592922737	yes
MFSD9	184.173428594455	217.607873784021	209.46191190405	267.528840126991	416.649089432623	1.17776789385116	2.44249870504255	unknown
PLXNC1	29.1146217802057	30.0673171615586	29.328030952634	55.1551286168565	71.2925529867079	1.29200750754783	1.65857765988172	unknown
DRAM1	615.082629340147	868.691987451797	1215.9076707006	1458.10868937811	1248.51989248982	1.02136666948636	2.94266446425128	unknown
FLNB	1577.13238760709	2879.44495483527	4322.17002773152	4678.65016084338	4802.12945841779	1.60637052916795	3.43965100711059	unknown
RNASEH2B	870.37277023106	1873.62615875859	1096.51660238601	1859.871927525	2039.27682183895	1.22835229999979	3.12459073935691	unknown
RPL35	718.740706725476	973.9623804495	1334.25144894868	1461.78615608907	1467.79391090108	1.03010611515163	3.01161866202098	unknown
HIST1H2AB	1	1	1.05135576209251	4.58985311892646	74.0334763022355	6.2101058679852	0.934714071256225	unknown
TUBB2A	10.2676365403878	11.4901449761757	11.5241195976213	21.1385437586729	32.9196595641931	1.68084528373706	1.26446291110711	unknown
ATAT1	7.69757165973724	17.682545592714	10.4768326686981	14.7029647892491	41.1424131695086	2.41815111820027	1.25032175092639	unknown
FHDC1	23.1178644112491	18.5671729641274	18.855137526595	31.2515864646857	152.149819770784	2.71841258949995	1.7731095772355	unknown
IL18BP	96.7922343963231	101.721974505468	142.435348122436	163.640404076113	230.266180668432	1.25033932681847	2.17403533649241	unknown
C11orf1	14.5510557391654	21.2210540021431	19.9024265340184	7.3479935708859	30.1787443202481	1.0524089489237	1.32129783498826	unknown
MAPKBP1	81.3720225029162	169.838114531691	225.171262868244	308.900340929371	291.936995043103	1.84305229016551	2.18788212198454	unknown
PAQR5	657.916545624661	421.071660311489	461.858818502429	690.437513210132	1548.6512052223	1.23503574995906	3.00406221162369	unknown
DUOX1	11.124321970502	9.72088231882211	14.665982953023	14.7029647892491	32.9196595641931	1.56523201010394	1.28186444273734	unknown
SPTBN5	21.404504254526	26.5288128079123	25.1388728697563	78.1392988758294	108.295025905073	2.33898065303316	1.68255684159888	unknown
MYOF	1616.53959050113	2309.74635795457	2488.36510953328	3002.6447077459	3885.28996724331	1.26511343318301	3.39900489099108	unknown
STAMBPL1	321.241962814993	506.880300246755	466.047978787557	814.552014807959	731.855487671033	1.18789844195839	2.6856288022339	unknown
CUZD1	12.8376901459506	29.1826911565853	23.0442941216068	22.0579116178784	68.551629823471	2.4168053214293	1.47225233693798	unknown
PLCE1	8.55426177392838	23.8749338323614	20.9497156447852	9.18674160269305	28.8082873966101	1.75176863554499	1.1958499886028	unknown
GPR87	11.9810064458594	13.2594045146425	27.2334518281173	59.7519628710481	41.1424131695086	1.77987731168794	1.34639153152981	unknown
RPS24	1260.1614077695	1873.62615875859	1631.68182969731	2408.73383405032	2634.05759758154	1.06367835945941	3.2605257212555	unknown
SEC31A	1322.69892541962	1876.28003421021	1176.11064792825	2478.60570154521	2947.89353692342	1.1561997117697	3.29548639782916	unknown
AGPAT9	62.5250954813458	84.9140949519529	104.732906502451	170.995337661468	137.074733667375	1.1324554098753	1.9665058871713	unknown
FGF2	496.861020293607	595.342815537099	682.837023674904	1024.16761742961	1293.74515877469	1.38063919479417	2.9040418322525	unknown
SLCO1C1	40.2514498125598	17.682545592714	42.942797657641	91.9298002390534	317.975783733386	2.98180424397795	2.05358778710872	unknown
CLSTN3	523.41804842903	583.842688553779	617.90503919558	1165.75008583465	1058.02558914598	1.01533894337246	2.87167243270499	unknown
GLIPR1	17.9777820079562	37.1443237609692	24.0915834660696	24.8160146838064	43.8833328541114	1.2874580591158	1.44851785700318	unknown
SYCP3	5.98418261076496	9.72088231882211	5.24041435611096	9.18674160269305	28.8082873966101	2.26725779161887	1.11826113939393	unknown
NPFF	2.5573153360759	0.87437970149855	6.28769426608437	4.58985311892646	21.9560131508084	3.10191413681242	0.874668882658024	unknown
ZIC5	44.5348439195909	76.9524675382604	84.8343960094807	67.1068974329741	101.442715133033	1.18765882212461	1.82746039962812	unknown
DNAJA4	584.242209605017	662.574327111636	711.113855629138	910.166149346223	3227.46791085981	2.46576425450696	3.13772743156027	unknown
TICRR	915.776721433528	755.459968058786	480.710039786585	884.423882356889	2076.2793124888	1.18093273797147	3.13953768828834	unknown
MCTP2	13.6943732081122	21.2210540021431	20.9497156447852	22.0579116178784	30.1787443202481	1.13994954397833	1.3081216625134	unknown
ARMC5	69.3785237325497	100.837349279832	90.0708461009522	189.382671568751	145.297507836581	1.06644891012424	2.00174160988621	unknown
SCRN2	28.2579423872099	35.3750723099323	38.7536383585701	61.5906965368519	60.3288614531022	1.09419193647747	1.61583283229312	unknown
RNF165	114.782480905518	140.645483499517	150.813668551234	172.834071055612	315.234858599943	1.45752461428205	2.27925492150061	unknown
PMAIP1	561.968573123379	673.189828936452	742.532557802616	664.695246205531	1278.67007001224	1.18608270134341	2.9282352644901	unknown
PRDM15	317.815249485425	355.609398802764	410.54160502266	530.467711054305	772.96936593484	1.28222288879527	2.69516850711758	unknown
DUS3L	69.3785237325497	84.0294696936198	104.732906502451	210.528105485047	156.261206979764	1.1713986151412	2.0175381145093	unknown
ZFP14	26.5445833991592	22.1056807255997	15.7132713222784	21.1385437586729	60.3288614531022	1.18443085615556	1.60225052149341	unknown
URB1	681.046860412375	890.807616234979	1139.45549537547	1483.85095635472	1792.59355087451	1.39622243797751	3.0433294124248	unknown
CAPN10	47.9615588892202	51.2983325475648	87.9762660604639	117.672068700942	157.631669390203	1.71660695583611	1.93926838271757	unknown
ZNF473	170.466574954464	219.377124117232	228.3131330633	260.173906640502	345.385035156977	1.01871669145069	2.38497137592238	unknown
RPS11	310.105144491005	527.226678771207	437.77114686587	638.033612519176	622.218479143428	1.00466378207655	2.64272593800892	unknown
PADI1	10.2676365403878	8.83624928638515	16.7605598961977	19.2998077138387	20.5855613133657	1.00352865504848	1.16251660020847	unknown
TINAGL1	114.782480905518	199.915370420294	197.941721210514	400.83700914563	424.871864965935	1.88812534925614	2.34406679019169	unknown
PTPRF	1090.5390995994	1171.23378912316	1742.69457744636	3096.4201088539	4230.64654686916	1.95583666297368	3.33202399224068	unknown
ZNF697	71.9485592457374	70.7600904973282	96.3545862499068	153.527370370439	186.411380711918	1.37345223879997	2.0637472624524	unknown
HMCN1	16.2644195282692	37.1443237609692	31.4226102107501	73.5424649887964	53.4765561830686	1.71718722684819	1.46970099979482	unknown
CTSK	3.41405251609407	6.18233828432687	10.4768326686981	9.18674160269305	28.8082873966101	3.07692674163041	0.996393819138309	unknown
JTB	1100.81923948966	2391.13187179687	1410.70362427972	4423.9855911773	2251.69852743611	1.03243609264653	3.19711312755493	unknown
RAB13	233.00409424326	295.454888077002	280.6776363955	343.836274881081	561.918124603208	1.27000462952058	2.55851829637949	unknown
DQX1	6.84087892519654	4.41304476085532	14.665982953023	6.42861677614885	20.5855613133657	1.58937918613778	1.0743373087917	unknown
MARCH4	1	2.64371225001608	11.5241195976213	34.9290552352276	50.7356346598092	5.66492748883447	0.852656548700304	unknown
LRIG1	17.9777820079562	32.7211949046132	29.328030952634	49.638927302501	60.3288614531022	1.74663331490768	1.5176306196332	unknown
UCN2	16.2644195282692	52.1829579831582	117.300386970151	195.818238420467	180.929530847012	3.47563666100305	1.73437401256431	unknown
SLIT2	79.6586655767415	83.144844433005	93.2127161705629	111.236501649896	169.965831234206	1.09334152866017	2.06579732475099	unknown
PLAC8	1370.67291155969	2036.39718645485	2087.25301150842	2398.62080059708	2856.07254156667	1.05914828607764	3.29635153193444	unknown
BTF3	2927.25742563579	3779.10873278211	2140.66480523951	5181.54373343083	6930.4579037389	1.24340105290081	3.65361142314	unknown
FAM193B	182.460071893266	194.607619398545	169.664889572614	231.673539340426	367.312436396056	1.00942695274041	2.41310173725263	unknown
EGFR	1429.78371590823	1730.31688436797	2913.56487925052	5079.49403222956	4171.71665431303	1.54484424609306	3.38779257484329	unknown
SLC12A9	64.2384525771075	54.8368342353373	65.9831760381481	78.1392988758294	130.222422007447	1.01946883087563	1.96124041966211	unknown
ZC3HAV1L	73.6619162336594	76.0678422564749	78.5506559477199	130.543202712118	159.002131804207	1.11005527545821	2.03432297973768	unknown
ACRC	13.6943732081122	10.6055141278151	3.1458695979042	11.9448557082381	102.813177262864	2.90837004189684	1.57429546992365	unknown
FAM58A	72.805237741688	111.452851908983	182.232370287586	172.834071055612	182.299993309829	1.32420035904735	2.0614746385458	unknown
NSDHL	97.6489128157812	83.144844433005	119.39496705648	173.753437752374	217.932018025844	1.15820228224433	2.1639942263895	unknown
GNRH1	35.1113760966697	30.0673171615586	47.131957131163	61.5906965368519	130.222422007447	1.89096743154656	1.83006680967154	unknown
BIN3	47.104880169367	59.2599611644924	67.0304660168483	90.0910667450627	100.072253016496	1.08709357520928	1.83668979044075	unknown
FBXO10	13.6943732081122	12.3747750568673	9.42954638707912	3.67046253313389	37.0310351592786	1.43515164356831	1.35255400589318	unknown
SLC25A25	304.108396159086	459.995167102612	673.411413023934	671.130812956937	903.163313933786	1.57040123728147	2.71939734961417	unknown
INPP5E	108.785732131873	159.222612383468	172.806759749127	274.883773609915	263.157281468627	1.27443596291573	2.22839366509853	unknown
NOTCH1	146.479580875851	181.33824181358	215.745652287381	282.238707089552	365.941973816345	1.32091533511174	2.3645946574429	unknown
PDSS1	298.111647824439	397.186781127048	318.380078861879	475.305710267797	648.257268641117	1.12071373207246	2.64306317008025	unknown
HERC4	1154.78997391083	1400.35170317896	1149.92839610476	1254.92865358756	2354.48322370404	1.02777995609299	3.21719930246726	unknown
FUOM	9.41094991653211	6.18233828432687	16.7605598961977	22.9772793851772	24.696920325864	1.39191889355434	1.18313813142815	unknown
PDCD11	578.245461322049	757.229218362151	883.916717604491	925.795382874912	1177.25583654214	1.02567393294698	2.91649154245047	unknown
ADM	157.616399593771	383.032778639985	388.548513540185	510.241644102726	323.457634005463	1.03715911113508	2.35370940412749	unknown
C11orf73	168.753218244171	297.224138395372	183.279660348179	193.979505035001	372.794286717699	1.14346473439928	2.39936065590647	unknown
SERPINH1	179.890036839548	214.953998283202	172.806759749127	264.770740069991	668.814207731537	1.89449020962314	2.54015630052477	yes
RPS3	2966.66462851813	4275.38344213786	5916.14551919855	6067.81321052661	6841.37783358403	1.20544506475339	3.65370601486567	unknown
HMGA2	88.2254500998824	80.4909686367247	70.172335969742	87.3329664931732	182.299993309829	1.04704771809663	2.10319026769763	unknown
CD226	1.70055704263494	1	1.05135576209251	2.75106138284567	20.5855613133657	3.59755348263138	0.772076958908704	unknown
TIMM8B	108.785732131873	224.684875113796	170.712179631276	204.092538648274	217.932018025844	1.00238881783751	2.18744648964689	unknown
SEC24D	164.469826462676	206.992371773095	261.826415180713	285.916173828218	367.312436396056	1.15918481114129	2.3905609335201	unknown
DHX37	142.196189039944	176.030490765704	213.651072159238	344.755641563452	308.38254577428	1.11683831187184	2.32098887323557	unknown
UBC	1372.38626820751	2546.82589827549	3034.00323766918	2726.83470448452	3134.27645287882	1.19144583979428	3.31680683194522	unknown
PRSS53	21.404504254526	45.9905797066472	28.2807413718618	52.3970279921825	78.1448615262748	1.8682365889057	1.61170279980731	unknown
FRMD4A	12.8376901459506	14.1440334601493	15.7132713222784	23.8966470708783	63.0697840325675	2.2965633478166	1.45415411654035	unknown
EPS8	21.404504254526	14.1440334601493	17.8078486400689	32.1709537006286	45.253792945356	1.08012429475865	1.4930800795624	unknown
MMAA	3.41405251609407	9.72088231882211	13.618694833249	13.7835954779083	28.8082873966101	3.07692674163041	0.996393819138309	unknown
ANKAR	24.8312240964774	13.2594045146425	23.0442941216068	11.0254850713819	52.106095373153	1.06929676558165	1.55594332970413	unknown
ASAP2	118.20919446736	149.491735371469	172.806759749127	170.995337661468	249.452656070336	1.07742377605104	2.23481969517421	unknown
BAG3	137.912797190506	157.453362020934	187.468820591963	346.594374928117	985.391070659851	2.83694006493014	2.56660659477832	yes
SPON1	7.69757165973724	15.9132901401507	26.1861623257359	19.2998077138387	49.3651740509847	2.68101831576112	1.28988720659736	unknown
ZNF547	23.9745443066625	9.72088231882211	10.4768326686981	16.541702569589	71.2925529867079	1.57224799115286	1.61639726409948	unknown
ZDHHC7	318.671927817889	436.994913093484	382.2647731178	604.936412076062	790.785379857949	1.31121426255887	2.70070121953716	unknown
DGKE	424.900040761307	460.879792256608	519.459772434075	624.243112335244	1688.43839204506	1.99049415190172	2.92788599571012	unknown
CABYR	23.9745443066625	14.1440334601493	9.42954638707912	18.3804394967626	58.9584002550941	1.29819398602051	1.57514802611113	unknown
UBASH3B	27.4012629289153	28.2980650993831	45.037377375597	145.253070039645	260.416356382411	3.24850577108787	1.92671941908146	unknown
FLCN	93.3655207009837	79.6063433662206	101.591036401337	252.818973150138	357.719198344215	1.93786577285543	2.26186438621882	unknown
CCDC144C	29.1146217802057	39.7982007487783	21.9970048445787	31.2515864646857	67.1811683047368	1.20631300752509	1.64567935239659	unknown
ALS2CR12	4.27077248944349	9.72088231882211	4.19313853998422	5.50923708757597	20.5855613133657	2.26906383706524	0.972034575030913	unknown
HKDC1	51.388273638075	43.3367031106302	53.415696579779	103.881567830695	128.851959693628	1.32620338764456	1.91047752805248	unknown
MMP14	10.2676365403878	9.72088231882211	18.855137526595	16.541702569589	24.696920325864	1.26622701821965	1.20205664377165	unknown
SLC37A3	127.632656688539	193.722994227617	179.090500106691	255.5770732095	342.644110007905	1.42471337650145	2.32040253999636	unknown
MEGF11	10.2676365403878	4.41304476085532	2.09861220939751	16.541702569589	24.696920325864	1.26622701821965	1.20205664377165	unknown
AGAP1	253.56437437693	410.456158453543	363.413551854194	689.518146531442	633.182179982137	1.32026859139469	2.60280845958629	unknown
ANKRD61	7.69757165973724	23.8749338323614	8.38226097330789	16.541702569589	31.5492017292722	2.03512820394957	1.19267105781835	unknown
WDR66	15.4077378234154	35.3750723099323	16.7605598961977	29.4128518902968	38.4014942653796	1.31750738993563	1.38604350187	unknown
EYA3	748.724448104972	678.497579848614	791.755191211582	985.554216951758	1547.28074260657	1.04722821818306	3.03194556736994	unknown
HIST1H2BD	43.6781651366877	42.4520775472772	34.56447929626	66.1875306264883	137.074733667375	1.64997851363092	1.88861089833152	unknown
ZSCAN12	177.320001783419	176.915115940956	155.002828771983	233.512272716819	375.535211880159	1.08259290556888	2.4117041958299	unknown
IFNGR2	356.36577440335	420.187035156764	698.546374760354	723.534713640905	897.681463487638	1.33284481852687	2.75250912241908	unknown
C1orf51	6.84087892519654	3.52838573642407	13.618694833249	13.7835954779083	37.0310351592786	2.43648127742124	1.2018388782247	unknown
ISL2	13.6943732081122	9.72088231882211	13.618694833249	28.4934845453864	32.9196595641931	1.26536618097343	1.32699874735881	unknown
CCDC17	8.55426177392838	8.83624928638515	18.855137526595	27.5741171569882	72.663014626504	3.08650595944586	1.39674797401602	unknown
CHCHD6	12.8376901459506	14.1440334601493	13.618694833249	16.541702569589	41.1424131695086	1.68024077102806	1.36138832523122	unknown
RGS12	11.9810064458594	14.1440334601493	9.42954638707912	33.0903209061268	37.0310351592786	1.62798577434984	1.32352957711667	unknown
CCDC117	445.460320639687	377.725027705755	381.217483047457	373.256008705003	986.761533272441	1.14740454697489	2.82151061823238	unknown
NPR2	36.8247341170472	41.5674519666083	36.659058792832	57.9132291857114	93.219942653595	1.33996351665737	1.76782422562572	unknown
ZNF233	6.84087892519654	0.87437970149855	3.1458695979042	2.75106138284567	30.1787443202481	2.14127917783126	1.15740653484492	unknown
ZNF235	18.8344628641645	27.4134389850174	26.1861623257359	26.6547497207126	41.1424131695086	1.12725152628925	1.4446215002042	unknown
ATAD3B	348.655669426192	237.06962742267	290.103247007942	524.03214429738	740.078263321374	1.08587490268125	2.70583719020452	unknown
PDE9A	19.691143507517	28.2980650993831	31.4226102107501	22.9772793851772	39.7719536099508	1.01420453537443	1.44692393073836	unknown
VAV2	575.675426343513	420.187035156764	566.587825665579	707.90548010464	1196.44231314131	1.05542330367798	2.91903472753838	unknown
DIP2A	974.030847496291	970.423879844922	712.161145701553	1163.91135247886	2296.9237937932	1.23766362427816	3.17485964890058	unknown
PKN3	444.603642311635	505.995675093395	434.6292766528	756.63191406801	908.645164380241	1.0311972492516	2.80318366796925	unknown
DEDD2	63.3817740322307	30.0673171615586	65.9831760381481	113.07523509662	323.457634005463	2.35143681667016	2.15589089812825	unknown
IL6R	76.2319516870291	70.7600904973282	63.8885960899623	138.817503096525	196.00461805692	1.36241992850872	2.08720167128608	yes
LY6K	100.218948064365	197.261494910223	176.995919986859	230.754172652102	211.07970549288	1.07463257584558	2.16269815973633	unknown
MPP3	133.629405326243	125.60685519856	229.360423128469	316.255274396701	301.530232960581	1.17406515166173	2.30261644948433	unknown
ASB16	9.41094991653211	10.6055141278151	1.05135576209251	11.9448557082381	24.696920325864	1.39191889355434	1.18313813142815	unknown
LARP4	1648.23668848055	1645.39286991107	1654.72221130543	1790.91942670187	3352.18000904324	1.02417619265339	3.37117345438962	unknown
ADCY10P1	10.2676365403878	11.4901449761757	11.5241195976213	17.4610711236552	35.660576318679	1.79622588627991	1.2818294222487	unknown
ZNF653	5.98418261076496	5.29769454092221	18.855137526595	27.5741171569882	39.7719536099508	2.73252532380782	1.18829088099264	unknown
CCDC78	74.5185947217877	69.8754651915866	61.794016155094	149.849903559925	152.149819770784	1.02982025172895	2.02726804929422	unknown
AMDHD2	23.9745443066625	27.4134389850174	30.3753205666836	43.2033587048423	52.106095373153	1.11994875525287	1.54831944558858	unknown
ZG16B	6.84087892519654	3.52838573642407	9.42954638707912	13.7835954779083	37.0310351592786	2.43648127742124	1.2018388782247	unknown
NXF1	816.402035774018	952.731376821664	1225.33328135732	1758.74159298405	2396.96756482994	1.55385870194664	3.14578311815358	unknown
MAGOH	94.2221991275395	218.492498950693	176.995919986859	159.043570577516	194.634155573164	1.04662599541636	2.13168614579903	unknown
KLHL21	391.489585932943	443.187289173893	486.993780215229	706.986113426009	866.160823428506	1.14566098988662	2.76515937523075	unknown
AK4	291.258221152714	232.646501600564	362.366261784161	373.256008705003	601.661540081084	1.04665336620186	2.62181522189422	unknown
SLC25A34	4.27077248944349	1.75901955139674	4.19313853998422	11.9448557082381	20.5855613133657	2.26906383706524	0.972034575030913	unknown
DNAJB4	446.316998967721	423.725535775552	344.562330596592	380.610942157487	1208.7764766702	1.43740682942625	2.86599471403395	unknown
NCSTN	1178.77696698557	1803.74077186518	1199.15102953321	2156.82736439369	2838.25652754253	1.26771421313644	3.26224164329436	unknown
CAPN2	1356.96605837702	1370.27444805429	1804.48469176036	2672.59207050926	2965.70955094816	1.12799267800277	3.3023488003259	unknown
DISC1	1	0.87437970149855	1.05135576209251	1.83164510828518	27.4378310294575	4.77809453533675	0.719174888627258	unknown
PRORSD1P	22.2611843984193	7.06697792361908	17.8078486400689	33.0903209061268	57.5879391239981	1.37123634102123	1.55393990199321	unknown
ZNF2	25.6879037909788	23.8749338323614	40.8482179829947	66.1875306264883	67.1811683047368	1.38696771792321	1.61848810905268	unknown
SGPP2	11.124321970502	5.29769454092221	20.9497156447852	13.7835954779083	30.1787443202481	1.43981537310884	1.26298735789193	unknown
PDLIM5	759.004588005429	1127.00253157766	1473.54102866268	1678.75669202727	1647.32451356425	1.1179442742483	3.04851178112687	unknown
BNIPL	9.41094991653211	7.06697792361908	6.28769426608437	8.26736832866898	37.0310351592786	1.97632262166663	1.27109965729798	unknown
TGFA	756.434553030364	766.075469878791	973.98366386187	1302.73572083437	1534.94657906518	1.02090127567758	3.0324323119766	unknown
NIPAL1	77.088630164385	95.5295978969087	192.705270899695	273.045040239502	296.048382718793	1.94124297526696	2.1791765107057	unknown
MRPS18C	34.2546970359146	45.9905797066472	36.659058792832	80.8973991809939	68.551629823471	1.00088914134214	1.68536895771408	unknown
